brand_id,brand_name,brand_manufacturer,brand_generic
,Fresofol 1%,"Fresenius Kabi Austria GmbH, Austria",[Propofol]
,Pofol IV,Popular Pharmaceuticals ,[Propofol]
,Propofol-Lipuro 1%,"B.Braun Melsungen, Germany",[Propofol]
,Adlock,Sonear Laboratories ,[Propranolol Hydrochloride]
,Betacap TR,Sun Pharmaceutical,[Propranolol Hydrochloride]
,G Propranolol,Gonoshasthaya Pharmaceuticals ,[Propranolol Hydrochloride]
,Indever,ACI ltd.,[Propranolol Hydrochloride]
,Indever SR,ACI ltd.,[Propranolol Hydrochloride]
,Propranol,Opsonin Pharma ,[Propranolol Hydrochloride]
,Ensure Powder,Abbott Healthcare Products,[Protein ; fat ; carbohydrate ; Vitamins ; minerals]
,Glucerna SR,Abbott Healthcare Products,[Protein ; fat ; carbohydrate ; Vitamins ; minerals]
,Pediasure Powder,Abbott Healthcare Products,[Protein ; fat ; carbohydrate ; Vitamins ; minerals]
,Frenos,Opsonin Pharma ,[Pseudoephedrine Hydrochloride ; Triprolidine Hydrochloride]
,Sudafed,Glaxo SmithKline Bangladesh ,[Pseudoephedrine Hydrochloride]
,Sudorin,Incepta Pharmaceuticals ,[Pseudoephedrine Hydrochloride]
,Sudotab,Opsonin Pharma ,[Pseudoephedrine Hydrochloride]
,Delentin,Renata ,[Pyrantel Pamoate]
,Melphin,Beximco Pharmaceuticals ,[Pyrantel Pamoate]
,Pyropin,Organic Health Care,[Pyrantel Pamoate]
,Wormex,Hallmark Pharmaceuticals ,[Pyrantel Pamoate]
,Pza Ciba,Novartis,[Pyrazinamide]
,Dostimid,Unimed & Unihealth Manufacturers ,[Pyridostigmine]
,Pyrostig,Popular Pharmaceuticals ,[Pyridostigmine]
,Nervin,Jayson Pharmaceuticals ,[Pyridoxine Hydrochloride ; Riboflavin ; Vitamin B1]
,Reoplex Forte,Rephco Pharmaceuticals ,[Pyridoxine Hydrochloride ; Riboflavin ; Vitamin B1]
,Ti Ediplex,Edruc ,[Pyridoxine Hydrochloride ; Riboflavin ; Vitamin B1]
,G Vitamin B6,Gonoshasthaya Pharmaceuticals ,[Pyridoxine Hydrochloride]
,Pyrol,Jayson Pharmaceuticals ,[Pyridoxine Hydrochloride]
,Pyrovit,Pharmadesh Laboratories ,[Pyridoxine Hydrochloride]
,Malacide,Square Pharmaceuticals ,[Pyrimethamine ; Sulfadoxine]
,Malason,Hudson Pharmaceuticals ,[Pyrimethamine ; Sulfadoxine]
,Malex,Ibn Sina Pharmaceutical,[Pyrimethamine ; Sulfadoxine]
,Sulfamin,Jayson Pharmaceuticals ,[Pyrimethamine ; Sulfadoxine]
,Pyrison,Jayson Pharmaceuticals ,[Pyrimethamine]
,Qmax,ACI ltd.,[Quetiapine]
,Qpine,Sanofi Aventis,[Quetiapine]
,Quiet 100,Incepta Pharmaceuticals ,[Quetiapine]
,Quiet 25,Incepta Pharmaceuticals ,[Quetiapine]
,Qutipin,Sun Pharmaceutical,[Quetiapine]
,Seroquet-100,Unimed & Unihealth Manufacturers ,[Quetiapine]
,Seroquet-25,Unimed & Unihealth Manufacturers ,[Quetiapine]
,Tiapine,General Pharmaceuticals ,[Quetiapine]
,G Quinine,Gonoshasthaya Pharmaceuticals ,[Quinine Dihydrochloride]
,Jasoquin,Jayson Pharmaceuticals ,[Quinine Dihydrochloride]
,Jasoquin,Jayson Pharmaceuticals ,[Quinine Sulphate]
,Kanaquine,Globe Pharmaceuticals ,[Quinine Sulphate]
,Quin-H,Hudson Pharmaceuticals ,[Quinine Sulphate]
,Acifix,Beximco Pharmaceuticals ,[Rabeprazole]
,Finix,Opsonin Pharma ,[Rabeprazole]
,Paricel,ACI ltd.,[Rabeprazole]
,Rabe,Aristopharma ,[Rabeprazole]
,Rabeca,Square Pharmaceuticals ,[Rabeprazole]
,Rabecon,Bio Pharma Laboratories ,[Rabeprazole]
,Rabeprol,Somatec Pharmaceuticals ,[Rabeprazole]
,Rabesec,Drug International Ltd.,[Rabeprazole]
,Rabetac,Navana Pharmaceuticals ,[Rabeprazole]
,"Rabifast 	",Eskayef Bangladesh,[Rabeprazole]
,Rabigut,Popular Pharmaceuticals ,[Rabeprazole]
,Rabizol,Acme Laboratories ,[Rabeprazole]
,Rabonac,Sharif Pharmaceuticals ,[Rabeprazole]
,Rasonix 20,Incepta Pharmaceuticals ,[Rabeprazole]
,Razole,Kemiko Pharmaceuticals ,[Rabeprazole]
,Favirab,Sanofi Aventis,[Rabies Immunoglobulin]
,Rabix-IG,Incepta Pharmaceuticals ,[Rabies Immunoglobulin]
,Rabipur,Renata ,[Rabies Vaccine]
,Rabix-VC,Incepta Pharmaceuticals ,[Rabies Vaccine]
,Verorab,"Sanofi Pasteur S. A.,France",[Rabies Vaccine]
,Racetril,Incepta Pharmaceuticals ,[Racecadotril]
,Aloxif,Incepta Pharmaceuticals ,[Raloxifene Hydrochloride]
,Oxilar,Square Pharmaceuticals ,[Raloxifene Hydrochloride]
,Ralox,Orion Pharma ,[Raloxifene Hydrochloride]
,Rolage,ACI ltd.,[Raloxifene Hydrochloride]
,Acecard,Healthcare Pharmaceuticals ,[Ramipril]
,Cartace,Ad din Pharmaceuticals ,[Ramipril]
,Gepril,Globe Pharmaceuticals ,[Ramipril]
,Hyopace,Techno Drugs ,[Ramipril]
,Hypace,Techno Drugs ,[Ramipril]
,Mypril,Eskayef Bangladesh,[Ramipril]
,Nuvace,Orion Pharma ,[Ramipril]
,Piramil,"Sandoz GmbH, Austria",[Ramipril]
,Piramil,Novartis,[Ramipril]
,Pricard,White Horse Pharma,[Ramipril]
,Pril,Apex Pharmaceuticals ,[Ramipril]
,Primace,Beximco Pharmaceuticals ,[Ramipril]
,Protace,Unimed & Unihealth Manufacturers ,[Ramipril]
,Racard,Pacific Pharmaceuticals ,[Ramipril]
,Ramace,Opsonin Pharma ,[Ramipril]
,Ramicard,Drug International Ltd.,[Ramipril]
,Ramil,Popular Pharmaceuticals ,[Ramipril]
,Ramilok,Aristopharma ,[Ramipril]
,Ramilon,Virgo Pharmaceuticals ,[Ramipril]
,Ramipress,Silva Pharmaceuticals ,[Ramipril]
,Ramipro,General Pharmaceuticals ,[Ramipril]
,Ramoril,Incepta Pharmaceuticals ,[Ramipril]
,Rampril,Rangs Pharmaceuticals ,[Ramipril]
,Ripril,Square Pharmaceuticals ,[Ramipril]
,R-Pil,Bio Pharma Laboratories ,[Ramipril]
,Tritace,Sanofi Aventis,[Ramipril]
,Unipril,Acme Laboratories ,[Ramipril]
,Lucentis,"Novartis Pharma AG., Switzerland",[Ranibizumab]
,Aceptin-R,Asiatic Laboratories ,[Ranitidine]
,Acin,Bio Pharma Laboratories ,[Ranitidine]
,Alin,Rephco Pharmaceuticals ,[Ranitidine]
,Amuran,Amulet Pharmaceuticals ,[Ranitidine]
,Antac,Ambee Pharmaceuticals ,[Ranitidine]
,Asinar,Sanofi Aventis,[Ranitidine]
,Astac,Astra Biopharmaceuticals ,[Ranitidine]
,Bentid,Benham Pharmaceuticals ,[Ranitidine]
,Denitine,Doctor's Chemicals Works ,[Ranitidine]
,Detac,Desh Pharmaceuticals ,[Ranitidine]
,Dugal,Reman Drug Laboratories ,[Ranitidine]
,Duran,Techno Drugs ,[Ranitidine]
,Duran IV,Techno Drugs ,[Ranitidine]
,E Tack,Reliance Pharmaceuticals ,[Ranitidine]
,Editin R,Edruc ,[Ranitidine]
,Eucon,Pacific Pharmaceuticals ,[Ranitidine]
,Evran,Everest Pharmaceuticals ,[Ranitidine]
,Exac,Hallmark Pharmaceuticals ,[Ranitidine]
,Gastab,NIPRO JMI Pharma ,[Ranitidine]
,Gastroloc,Beacon Pharmaceuticals ,[Ranitidine]
,Gepin,General Pharmaceuticals ,[Ranitidine]
,Gepin IM/IV,General Pharmaceuticals ,[Ranitidine]
,G-Ranitidine,Gonoshasthaya Pharmaceuticals ,[Ranitidine]
,H2,Apollo Pharmaceutical Laboratories ,[Ranitidine]
,H-Blok,RAK Pharmaceuticals ,[Ranitidine]
,Hi Tac,Hudson Pharmaceuticals ,[Ranitidine]
,Inran,Monicopharma ,[Ranitidine]
,Inseac,Ibn Sina Pharmaceutical,[Ranitidine]
,Jovran,Belsen Pharmaceuticals ,[Ranitidine]
,Libret IV,Libra Pharmaceuticls ,[Ranitidine]
,Lumeran,Aristopharma ,[Ranitidine]
,Mutac,Salton Pharmaceuticals ,[Ranitidine]
,Mystin R,Mystic Pharmaceuticals ,[Ranitidine]
,Neoceptin R,Beximco Pharmaceuticals ,[Ranitidine]
,Neoceptin R IV,Beximco Pharmaceuticals ,[Ranitidine]
,Neoceptrin R,Beximco Pharmaceuticals ,[Ranitidine]
,Neopep,Central Pharmaceutical ,[Ranitidine]
,Neosetin R,Bristol Pharma ,[Ranitidine]
,Neostin-R,Indobangla Pharmaceuticals,[Ranitidine]
,Neotack,Square Pharmaceuticals ,[Ranitidine]
,Neotid,Modern Pharmaceuticals ,[Ranitidine]
,Neotin,Nipa Pharmaceuticals ,[Ranitidine]
,Norma H,Renata ,[Ranitidine]
,Normacid,Kemiko Pharmaceuticals ,[Ranitidine]
,Normacid IV/IM,Kemiko Pharmaceuticals ,[Ranitidine]
,Off-H,Organic Health Care,[Ranitidine]
,Ortac,Orion Pharma ,[Ranitidine]
,Ortac IV,Orion Infusion ,[Ranitidine]
,Peotid,Peoples Pharma ,[Ranitidine]
,Peptidin,Cosmic Chemical Industries ,[Ranitidine]
,Peptil H,Eskayef Bangladesh,[Ranitidine]
,Peptonil,Decent Pharma Laboratories ,[Ranitidine]
,Peptosol IV,Opso Saline ,[Ranitidine]
,Ranbex,Novo Healthcare and Pharma ,[Ranitidine]
,Rani,Cosmo Pharma Laboratories ,[Ranitidine]
,Rani-150,Alco Pharma ,[Ranitidine]
,Ranicare,Novelta Bestway Pharmaceuticals ,[Ranitidine]
,Ranid,Ziska Pharmaceuticals ,[Ranitidine]
,Ranidil,Millat Pharmaceuticals ,[Ranitidine]
,Ranidin,Acme Laboratories ,[Ranitidine]
,Ranifast,SN Pharmaceuticals ,[Ranitidine]
,Raniloc,Kumudini Pharma ,[Ranitidine]
,Ranimil,Millat Pharmaceuticals ,[Ranitidine]
,Ranison,Jayson Pharmaceuticals ,[Ranitidine]
,Ranisyn,Syntho Laboratories ,[Ranitidine]
,Ranit,Pharmadesh Laboratories ,[Ranitidine]
,Ranitab,Sonear Laboratories ,[Ranitidine]
,Ranitac,Kumudini Pharma ,[Ranitidine]
,Ranitec,APC Pharma ,[Ranitidine]
,Ranitid,Opsonin Pharma ,[Ranitidine]
,Ranitor,Popular Pharmaceuticals ,[Ranitidine]
,Ranix,Chemist Laboratories ,[Ranitidine]
,Rantec,Medimet Pharmaceuticals ,[Ranitidine]
,Rantin,Seema Pharmaceuticals ,[Ranitidine]
,Rantop,Novus Pharmaceuticals ,[Ranitidine]
,Ranul,Apex Pharmaceuticals ,[Ranitidine]
,Ravia,Pharmasia ,[Ranitidine]
,Reetac R,Navana Pharmaceuticals ,[Ranitidine]
,Renete,Euro Pharma ,[Ranitidine]
,Renicon,Medicon Pharmaceuticals ,[Ranitidine]
,Rhine,Healthcare Pharmaceuticals ,[Ranitidine]
,Ricodin-150,Concord Pharmaceuticals ,[Ranitidine]
,Rt,Silva Pharmaceuticals ,[Ranitidine]
,Sadin,Shamsul Al Amin Pharmaceuticals ,[Ranitidine]
,Sutac,Supreme Pharmaceuticals ,[Ranitidine]
,Tinadin,Delta Pharma ,[Ranitidine]
,Ulcar,Drug International Ltd.,[Ranitidine]
,Neotack Injection,Square Pharmaceuticals ,[Ranitidine]
,Ulcitid,Marksman Pharmaceutical ,[Ranitidine]
,Ultac,Aexim Pharmaceuticals ,[Ranitidine]
,Ultradin,Globe Pharmaceuticals ,[Ranitidine]
,Unitac,GA Company ,[Ranitidine]
,Wintack,White Horse Pharma,[Ranitidine]
,Xantid,ACI ltd.,[Ranitidine]
,Xantid HS,ACI ltd.,[Ranitidine]
,Xardin,Sharif Pharmaceuticals ,[Ranitidine]
,Zantac,Glaxo SmithKline Bangladesh ,[Ranitidine]
,Zenidine,Zenith Pharmaceuticals ,[Ranitidine]
,Zenil,Rangs Pharmaceuticals ,[Ranitidine]
,Zodin,Somatec Pharmaceuticals ,[Ranitidine]
,Zorep,Amico Laboratories ,[Ranitidine]
,Ralozine,Incepta Pharmaceuticals ,[Ranolazine]
,Ranola ER,General Pharmaceuticals ,[Ranolazine]
,Ranolin XR,Square Pharmaceuticals ,[Ranolazine]
,Ranolin XR 1g,Square Pharmaceuticals ,[Ranolazine]
,Renola,General Pharmaceuticals ,[Ranolazine]
,Diarepa,Techno Drugs ,[Repaglinide]
,Glimet,Drug International Ltd.,[Repaglinide]
,Gluretor,Pacific Pharmaceuticals ,[Repaglinide]
,Nomopil,Incepta Pharmaceuticals ,[Repaglinide]
,Prandil,Unimed & Unihealth Manufacturers ,[Repaglinide]
,Prefid,White Horse Pharma,[Repaglinide]
,Premil,Beximco Pharmaceuticals ,[Repaglinide]
,Reglin,General Pharmaceuticals ,[Repaglinide]
,Repaglid,Alco Pharma ,[Repaglinide]
,Repanid,Opsonin Pharma ,[Repaglinide]
,Singlin,Renata ,[Repaglinide]
,Meoral,Opsonin Pharma ,[Rhubarb 5% ; Salicylic Acid 1%]
,Orofresh OS,Ziska Pharmaceuticals ,[Rhubarb 5% ; Salicylic Acid 1%]
,Celbarin,Incepta Pharmaceuticals ,[Ribavirin]
,Copeg,Beacon Pharmaceuticals ,[Ribavirin]
,G Vitamin B2,Gonoshasthaya Pharmaceuticals ,[Riboflavin]
,Ribiflavine,Medicon Pharmaceuticals ,[Riboflavin]
,Riboflavine,Amico Laboratories ,[Riboflavin]
,Riboflavine,Indobangla Pharmaceuticals,[Riboflavin]
,Riboflavine,Bristol Pharma ,[Riboflavin]
,Riboflavine,Pharmadesh Laboratories ,[Riboflavin]
,Ribomin,Ad din Pharmaceuticals ,[Riboflavin]
,Ribosina,Ibn Sina Pharmaceutical,[Riboflavin]
,Riboson,Jayson Pharmaceuticals ,[Riboflavin]
,Ribotab,Ziska Pharmaceuticals ,[Riboflavin]
,Ribovit,Aexim Pharmaceuticals ,[Riboflavin]
,Rivin,Supreme Pharmaceuticals ,[Riboflavin]
,G Rifampicin,Gonoshasthaya Pharmaceuticals ,[Rifampicin]
,Rifcin,Pharmadesh Laboratories ,[Rifampicin]
,Rimactane,Novartis,[Rifampicin]
,Hepaximin,Aristopharma ,[Rifaximin]
,Refaxin,Ziska Pharmaceuticals ,[Rifaximin]
,Rifacol,Sharif Pharmaceuticals ,[Rifaximin]
,Rifagut,Opsonin Pharma ,[Rifaximin]
,Rifamax,Incepta Pharmaceuticals ,[Rifaximin]
,Rifamax-550,Incepta Pharmaceuticals ,[Rifaximin]
,Rifaxin,Ziska Pharmaceuticals ,[Rifaximin]
,Xifamin,NIPRO JMI Pharma ,[Rifaximin]
,Risedon Plus,Square Pharmaceuticals ,[Risedronate Sodium ; Calcium]
,Actonel,"Procter & Gumble, Germany",[Risedronate Sodium]
,Risedon,Square Pharmaceuticals ,[Risedronate Sodium]
,Salost,Unimed & Unihealth Manufacturers ,[Risedronate Sodium]
,Sedron,General Pharmaceuticals ,[Risedronate Sodium]
,Sedron-35,General Pharmaceuticals ,[Risedronate Sodium]
,Frenia 1,Incepta Pharmaceuticals ,[Risperidone]
,Frenia 2,Incepta Pharmaceuticals ,[Risperidone]
,Frenia 4,Incepta Pharmaceuticals ,[Risperidone]
,Resco,Drug International Ltd.,[Risperidone]
,Riscord,General Pharmaceuticals ,[Risperidone]
,Risdon,Unimed & Unihealth Manufacturers ,[Risperidone]
,Rispa,Orion Pharma ,[Risperidone]
,Risperdal,Unimed & Unihealth Manufacturers ,[Risperidone]
,Risperdex 1,Opsonin Pharma ,[Risperidone]
,Risperdex 2,Opsonin Pharma ,[Risperidone]
,Rispolux 1,Novartis,[Risperidone]
,Rispolux 2,Novartis,[Risperidone]
,Rispolux 4,Novartis,[Risperidone]
,Sizodon,Sun Pharmaceutical,[Risperidone]
,Sperid,Renata ,[Risperidone]
,Ritopar,ACI ltd.,[Ritodrine Hydrochloride]
,Mabthera,"Roche Diagnostics GmbH, Germany",[Rituximab]
,Demelon-1.5,Unimed & Unihealth Manufacturers ,[Rivastigmine]
,Demelon-3,Unimed & Unihealth Manufacturers ,[Rivastigmine]
,Exelon,Novartis Farmaceutica S.A. Spain,[Rivastigmine]
,Exelon 10 cm,Novartis,[Rivastigmine]
,Exelon 5cm,Novartis,[Rivastigmine]
,Rivamer,Sun Pharmaceutical,[Rivastigmine]
,Rizagrin,Incepta Pharmaceuticals ,[Rizatriptan]
,Rizamig,Healthcare Pharmaceuticals ,[Rizatriptan]
,Rizat,Acme Laboratories ,[Rizatriptan]
,Esmeron,N.V. Organon Netherlands,[Rocuronium Bromide]
,Esmeron,Nuvista Pharma Ltd,[Rocuronium Bromide]
,Rocuron IV,Incepta Pharmaceuticals ,[Rocuronium Bromide]
,Fexib,Renata ,[Rofecoxib]
,Pantrol,Drug International Ltd.,[Rofecoxib]
,Recox,Beximco Pharmaceuticals ,[Rofecoxib]
,Dilarof,Unimed & Unihealth Manufacturers ,[Roflumilast]
,Lumast Tablet,Square Pharmaceuticals ,[Roflumilast]
,Roxair,Incepta Pharmaceuticals ,[Roflumilast]
,Perkirol,Square Pharmaceuticals ,[Ropinirole]
,Repitol,Beximco Pharmaceuticals ,[Ropinirole]
,Ropinol,Incepta Pharmaceuticals ,[Ropinirole]
,Roglit,Pacific Pharmaceuticals ,[Rosiglitazone]
,Romerol,Drug International Ltd.,[Rosiglitazone]
,Rosit,Delta Pharma ,[Rosiglitazone]
,Sensulin,Square Pharmaceuticals ,[Rosiglitazone]
,Tazone,Kemiko Pharmaceuticals ,[Rosiglitazone]
,Creston,Eskayef Bangladesh,[Rosuvastatin]
,Nestor,Navana Pharmaceuticals ,[Rosuvastatin]
,Rocovas 10,Incepta Pharmaceuticals ,[Rosuvastatin]
,Rocovas 5,Incepta Pharmaceuticals ,[Rosuvastatin]
,Rolip,Renata ,[Rosuvastatin]
,Ropitor,Opsonin Pharma ,[Rosuvastatin]
,Rosetor,ACI ltd.,[Rosuvastatin]
,Rostab,Acme Laboratories ,[Rosuvastatin]
,Rostatin,Drug International Ltd.,[Rosuvastatin]
,Rosugen,General Pharmaceuticals ,[Rosuvastatin]
,Rosutin,Beximco Pharmaceuticals ,[Rosuvastatin]
,Rosuva,Square Pharmaceuticals ,[Rosuvastatin]
,Rozavel 10,Sun Pharmaceutical,[Rosuvastatin]
,Ruvastin,Aristopharma ,[Rosuvastatin]
,A Rox,Ambee Pharmaceuticals ,[Roxithromycin]
,Pedilid,Incepta Pharmaceuticals ,[Roxithromycin]
,Pedrox,Beximco Pharmaceuticals ,[Roxithromycin]
,Rocky,Amico Laboratories ,[Roxithromycin]
,Rolid,Globe Pharmaceuticals ,[Roxithromycin]
,Rotomycin,Kemiko Pharmaceuticals ,[Roxithromycin]
,Roxcin,Alco Pharma ,[Roxithromycin]
,Ryth,Navana Pharmaceuticals ,[Roxithromycin]
,Dipa,Drug International Ltd.,[Rupatadine]
,Paftrol,Navana Pharmaceuticals ,[Rupatadine]
,Rupa,Aristopharma ,[Rupatadine]
,Rupadin,Beacon Pharmaceuticals ,[Rupatadine]
,Rupafen,Somatec Pharmaceuticals ,[Rupatadine]
,"Rupamin 				 	",Ibn Sina Pharmaceutical,[Rupatadine]
,Rupanex,Sharif Pharmaceuticals ,[Rupatadine]
,Rupastin-10,Acme Laboratories ,[Rupatadine]
,Rupatid,NIPRO JMI Pharma ,[Rupatadine]
,Rupatrol,Square Pharmaceuticals ,[Rupatadine]
,Rupex,Incepta Pharmaceuticals ,[Rupatadine]
,Rupin,Ziska Pharmaceuticals ,[Rupatadine]
,Sac Sweet,Sonear Laboratories ,[Saccharin Sodium]
,Actolin,Globe Pharmaceuticals ,[Salbutamol]
,Alvolex,Silva Pharmaceuticals ,[Salbutamol]
,Asmalin HFA,Aristopharma ,[Salbutamol]
,Asmatol,Rephco Pharmaceuticals ,[Salbutamol]
,Asmolex,Aristopharma ,[Salbutamol]
,Asnil,Ziska Pharmaceuticals ,[Salbutamol]
,Asthmanil,Pharmaco International ,[Salbutamol]
,Asthmolin,Pharmadesh Laboratories ,[Salbutamol]
,Asul,Asiatic Laboratories ,[Salbutamol]
,Azmarel,Euro Pharma ,[Salbutamol]
,Azmasol,Beximco Pharmaceuticals ,[Salbutamol]
,Azmasol Bexicap,Beximco Pharmaceuticals ,[Salbutamol]
,Azmasol HFA,Beximco Pharmaceuticals ,[Salbutamol]
,Azmet,Medicon Pharmaceuticals ,[Salbutamol]
,Broad,Nipa Pharmaceuticals ,[Salbutamol]
,Brodil,ACI ltd.,[Salbutamol]
,Brodil Acucap,ACI ltd.,[Salbutamol]
,Brodil HFA,ACI ltd.,[Salbutamol]
,Brodil Respiratory Solution,ACI ltd.,[Salbutamol]
,Brodil-Hfa Refill,ACI ltd.,[Salbutamol]
,Brolax,Somatec Pharmaceuticals ,[Salbutamol]
,Broncotrol,Pacific Pharmaceuticals ,[Salbutamol]
,Brondyl,Millat Pharmaceuticals ,[Salbutamol]
,Bronil-S,Seema Pharmaceuticals ,[Salbutamol]
,Bronkolax,Beximco Pharmaceuticals ,[Salbutamol]
,D Butamol,Doctor's Chemicals Works ,[Salbutamol]
,Decabutamol,Decent Pharma Laboratories ,[Salbutamol]
,Dilatol,Kemiko Pharmaceuticals ,[Salbutamol]
,Etol,Edruc ,[Salbutamol]
,G Salbutamol,Gonoshasthaya Pharmaceuticals ,[Salbutamol]
,G-Salbutamol,Gonoshasthaya Pharmaceuticals ,[Salbutamol]
,H Selax,Hudson Pharmaceuticals ,[Salbutamol]
,Orsal,Orion Pharma ,[Salbutamol]
,Pulmolin,Opsonin Pharma ,[Salbutamol]
,Resdil,Cosmo Pharma Laboratories ,[Salbutamol]
,Respolin,Jayson Pharmaceuticals ,[Salbutamol]
,Sabul,Chemist Laboratories ,[Salbutamol]
,Salbu,Bio Pharma Laboratories ,[Salbutamol]
,Salbumol,Indobangla Pharmaceuticals,[Salbutamol]
,Salbut,General Pharmaceuticals ,[Salbutamol]
,Salbutal,Sanofi Aventis,[Salbutamol]
,Salbutamol,Amico Laboratories ,[Salbutamol]
,Salix,Modern Pharmaceuticals ,[Salbutamol]
,Salmol,Medimet Pharmaceuticals ,[Salbutamol]
,Salmolin,Acme Laboratories ,[Salbutamol]
,Salol,Cosmic Chemical Industries ,[Salbutamol]
,Salomax,Eskayef Bangladesh,[Salbutamol]
,Sulbion,Kumudini Pharma ,[Salbutamol]
,Sultolin,Square Pharmaceuticals ,[Salbutamol]
,Sultolin SR,Square Pharmaceuticals ,[Salbutamol]
,Tolin,Mystic Pharmaceuticals ,[Salbutamol]
,Ventisal,Ibn Sina Pharmaceutical,[Salbutamol]
,Ventol,Central Pharmaceutical ,[Salbutamol]
,Ventolex,Desh Pharmaceuticals ,[Salbutamol]
,Ventolin,Glaxo SmithKline Bangladesh ,[Salbutamol]
,Ventolin Nebules,"Glaxo Smith Kline, Australia",[Salbutamol]
,Ventolin SR,Glaxo SmithKline Bangladesh ,[Salbutamol]
,Ventosol,Ad din Pharmaceuticals ,[Salbutamol]
,Windel,Incepta Pharmaceuticals ,[Salbutamol]
,Windel ConviCap,Incepta Pharmaceuticals ,[Salbutamol]
,Windel DPI,Incepta Pharmaceuticals ,[Salbutamol]
,Zentolin,Zenith Pharmaceuticals ,[Salbutamol]
,Duofilm,"Stiefel Laboratories Ptd ,Ireland",[Salicylic Acid 16.7% ; Lactic Acid 16.7%]
,Duoflam,Glaxo SmithKline Bangladesh ,[Salicylic Acid 16.7% ; Lactic Acid 16.7%]
,kerasol,Incepta Pharmaceuticals ,[Salicylic Acid 6% & 12% :(TP)]
,Kerasol 6%,Incepta Pharmaceuticals ,[Salicylic Acid 6% & 12% :(TP)]
,"Salidex 	",Eskayef Bangladesh,[Salicylic Acid 6% & 12% :(TP)]
,Aroflo 125 HFA,Aristopharma ,[Salmeterol ; Fluticasone Propionate]
,Aroflo 250 HFA,Aristopharma ,[Salmeterol ; Fluticasone Propionate]
,Aroflo 50 HFA,Aristopharma ,[Salmeterol ; Fluticasone Propionate]
,Arotide 25/125,Eskayef Bangladesh,[Salmeterol ; Fluticasone Propionate]
,Arotide 25/250,Eskayef Bangladesh,[Salmeterol ; Fluticasone Propionate]
,Axinat-F 125,Acme Laboratories ,[Salmeterol ; Fluticasone Propionate]
,Axinat-F 250,Acme Laboratories ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 125/25,Beximco Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 250/25,Beximco Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 50/100 Bexicap,Beximco Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 50/25,Beximco Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 50/250 Bexicap,Beximco Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 50/500 Bexicap,Beximco Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Cofnix SR,ACI ltd.,[Salmeterol ; Fluticasone Propionate]
,BUCOD 50 SR,Sharif Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,BUKOF SR,Beacon Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,DECONIL,Orion Pharma ,[Salmeterol ; Fluticasone Propionate]
,MIRAKOF,Square Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,SINAKOF,Ibn Sina Pharmaceutical,[Salmeterol ; Fluticasone Propionate]
,SINECOD,Novartis,[Salmeterol ; Fluticasone Propionate]
,Flutisal 100 Convicap,Incepta Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Flutisal 500 Convicap,Incepta Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Salflu 100,Acme Laboratories ,[Salmeterol ; Fluticasone Propionate]
,Salflu 250,Acme Laboratories ,[Salmeterol ; Fluticasone Propionate]
,Salflu 500,Acme Laboratories ,[Salmeterol ; Fluticasone Propionate]
,Salflu MDI,Acme Laboratories ,[Salmeterol ; Fluticasone Propionate]
,Seretide 100 Accuhaler,Glaxo SmithKline Bangladesh ,[Salmeterol ; Fluticasone Propionate]
,Seretide 500 Accuhaler,Glaxo SmithKline Bangladesh ,[Salmeterol ; Fluticasone Propionate]
,Seretide250 Accuhaler,Glaxo SmithKline Bangladesh ,[Salmeterol ; Fluticasone Propionate]
,Seroxyn 25/125,ACI ltd.,[Salmeterol ; Fluticasone Propionate]
,Seroxyn 25/250,ACI ltd.,[Salmeterol ; Fluticasone Propionate]
,Seroxyn 50/100 Acucap,ACI ltd.,[Salmeterol ; Fluticasone Propionate]
,Seroxyn 50/250 Acucap,ACI ltd.,[Salmeterol ; Fluticasone Propionate]
,Seroxyn 50/500 Acucap,ACI ltd.,[Salmeterol ; Fluticasone Propionate]
,Ticamet 100,Square Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Ticamet 125,Square Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Ticamet 125 HFA,Square Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Ticamet 250,Square Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Ticamet 50,Square Pharmaceuticals ,[Salmeterol ; Fluticasone Propionate]
,Bexitrol F 25/125,Beximco Pharmaceuticals ,[Fluticasone Propionate ; Salmeterol Xinafoate]
,Bexitrol F 25/250,Beximco Pharmaceuticals ,[Fluticasone Propionate ; Salmeterol Xinafoate]
